Detector_Number,x,y,z,Total_Energy_Deposited,Energy_Per_Particle,Energy_Squared_Sum,Quadric_Energy_Per_Particle,sigma,n_total,m_sigma,Ix,Iy,Iz
167,-3.2,-4.8,-1.5,41248850.08,0.007151326296809986,12119744907040.0,281351.8075926,2.1902787550000005,5768000000.0,0.0018106843053627933,7,5,0
168,-3.2,-4.0,-1.5,59447629.50000001,0.010184620438581465,19307798659000.0,463709.1557799999,3.1035685400000017,5837000000.0,0.002258384764332686,7,6,0
169,-3.2,-3.2,-1.5,96643591.31000002,0.015892713584936692,29676729061000.0,731801.3393030001,4.381764842,6081000000.0,0.0026875357866976354,7,7,0
170,-3.2,-2.4,-1.5,263326033.0,0.04330308057885216,96229662000000.0,2353418.730000001,8.645342999999999,6081000000.0,0.004839502357549079,7,8,0
171,-3.2,-1.6,-1.5,388198254.3,0.06383789743463246,148372035080000.0,3659644.898999999,10.850343170000002,6081000000.0,0.006009277253996834,7,9,0
172,-3.2,-0.8,-1.5,398820281.0,0.06558465400427561,153181349300000.0,3793644.25,11.146774300000004,6081000000.0,0.00610589258026577,7,10,0
173,-3.2,-0.0,-1.5,437023275.0,0.07186700789343858,173455982100000.0,4089502.940000001,11.6255442,6081000000.0,0.006497418686397148,7,11,0
174,-3.2,0.8,-1.5,409778488.6,0.06738669439236968,160244249590000.0,3983425.272399999,11.37928118,6081000000.0,0.006245071870203876,7,12,0
175,-3.2,1.6,-1.5,410754743.0,0.06754723614537082,156449182200000.0,3907674.0970000005,11.382238499999998,6081000000.0,0.006170677672127636,7,13,0
176,-3.2,2.4,-1.5,284985652.8,0.0468649322150962,113258420600000.0,2690691.9849999994,9.091669249999999,6081000000.0,0.005250268044575415,7,14,0
177,-3.2,3.2,-1.5,91416378.0,0.01516906629055007,28986238927000.0,727237.8536899998,4.352927471,6026500000.0,0.0026801062855018386,7,15,0
178,-3.2,4.0,-1.5,56646336.98999999,0.009458396558690931,16198184353090.0,420104.0473339998,2.9405470189999994,5989000000.0,0.0020160444495241773,7,16,0
179,-3.2,4.8,-1.5,38320619.51499999,0.006855209215563505,9663922221430.0,248646.8880361699,2.075209333299999,5590000000.0,0.0016683461132341953,7,17,0
180,-3.2,5.6,-1.5,32586671.310000006,0.006041281295884317,8602872379240.0,203329.69074800005,1.7480150250000002,5394000000.0,0.001631293282465592,7,18,0
181,-3.2,6.4,-1.5,22628438.048000008,0.004077563392738086,4443159799845.0,112749.25818218995,1.3995082655000004,5549500000.0,0.0011394974588631332,7,19,0
182,-3.2,7.2,-1.5,20620303.515999995,0.003958591575350354,5226236469324.899,148436.48429857512,1.3131882282000005,5209000000.0,0.0013166229530078234,7,20,0
183,-3.2,8.0,-1.5,15682001.503099997,0.0033387271669363416,3395137577414.39,75519.16719554809,0.9461941218599995,4697000000.0,0.0011768724054024202,7,21,0
184,-3.2,8.8,-1.5,12527928.02,0.0029536550795709066,2835111003424.0,80933.1962826,0.8414493521999998,4241500000.0,0.0011909315873917918,7,22,0
185,-2.4,-8.8,-1.5,13345461.510000004,0.0028455141812366745,2881705860100.0,69813.420251,0.8211959429999997,4690000000.0,0.0010858584966609956,8,0,0
186,-2.4,-8.0,-1.5,16441837.759999996,0.0033276336288200763,3232486797050.0,80822.58971999995,1.0562080489999999,4941000000.0,0.0010916282772792693,8,1,0
187,-2.4,-7.2,-1.5,20481350.61900001,0.003957366557627284,4997322064143.7,119729.907837716,1.1666621007,5175500000.0,0.001295798903203671,8,2,0
188,-2.4,-6.4,-1.5,30483436.643,0.00545125834102289,7243652633110.0,190326.86593066,1.8344113662000003,5592000000.0,0.0014438859646778567,8,3,0
189,-2.4,-5.6,-1.5,35423598.14400001,0.006063608035604247,10273305446916.0,257064.54073718993,2.0696389437,5842000000.0,0.0016459430253220868,8,4,0
190,-2.4,-4.8,-1.5,42867370.85,0.007520591377192983,9491960857930.0,246675.47678999996,2.226740530000001,5700000000.0,0.0016215276590004894,8,5,0
191,-2.4,-4.0,-1.5,79751407.66000001,0.013186409996693123,25746359084600.0,656534.841619,3.796405564,6048000000.0,0.002516908192550394,8,6,0
192,-2.4,-3.2,-1.5,175223970.1,0.028803151162981835,62653150680000.0,1748374.8925000003,7.55339311,6083500000.0,0.003903365170355365,8,7,0
193,-2.4,-2.4,-1.5,1649892130.0,0.27131921230060846,605617200000000.0,14890678.100000007,23.027172599999993,6081000000.0,0.012140740914324672,8,8,0
194,-2.4,-1.6,-1.5,2399742870.0,0.3946296447952639,896423660000000.0,22067506.1,28.220190000000002,6081000000.0,0.014770754408738901,8,9,0
195,-2.4,-0.8,-1.5,2496860150.0,0.41043151968439223,927317661000000.0,22876964.0,29.142689999999998,6083500000.0,0.015016951146605818,8,10,0
196,-2.4,-0.0,-1.5,2495089899.6,0.4101405275910249,942821273720000.0,23039395.389999997,28.848541499999985,6083500000.0,0.015141963441916614,8,11,0
197,-2.4,0.8,-1.5,2476710093.0,0.40695203631284915,939386645500000.0,23304782.510000005,29.39546499999999,6086000000.0,0.015108149186586836,8,12,0
198,-2.4,1.6,-1.5,2462719475.0,0.40481950768472097,916294918500000.0,22640875.099999998,28.84762,6083500000.0,0.014927433499772245,8,13,0
199,-2.4,2.4,-1.5,1651080870.0,0.2715146965959546,611515526000000.0,15143937.800000004,23.2904654,6081000000.0,0.012199719240520712,8,14,0
200,-2.4,3.2,-1.5,177301907.9,0.029156702499588884,65368528017000.0,1741222.796740001,7.047805820000002,6081000000.0,0.003988692778627031,8,15,0
201,-2.4,4.0,-1.5,73554122.20000002,0.012374515847913865,26974642316800.0,591407.6797599997,3.3328400850000004,5944000000.0,0.0026213215264314256,8,16,0
202,-2.4,4.8,-1.5,55612873.370000005,0.009416334806975957,17987238527960.0,481142.6786602001,3.0098875900000013,5906000000.0,0.002154319203261153,8,17,0
203,-2.4,5.6,-1.5,33899091.129999995,0.00614949498956916,8349969394240.0,188065.025507,1.784735435,5512500000.0,0.0015725884753765365,8,18,0
204,-2.4,6.4,-1.5,33136085.579,0.006298438619844136,10259605245268.0,225195.49694677998,1.8635071963000005,5261000000.0,0.0018264941012112249,8,19,0
205,-2.4,7.2,-1.5,17905642.586000003,0.0034054093925446945,3441688941360.0,87336.46880820002,1.0491606149999997,5258000000.0,0.001058489312401834,8,20,0
206,-2.4,8.0,-1.5,17518246.129000004,0.0035283476594159123,3726744663155.0,88800.1431903,1.0920749803,4965000000.0,0.0011664518530807252,8,21,0
207,-2.4,8.8,-1.5,11892131.540000003,0.002829775500297443,2952190803509.0,71339.43837172996,0.7273697938000001,4202500000.0,0.0012265513692797886,8,22,0
208,-1.6,-8.8,-1.5,13469020.934,0.0031381689035414728,4266892799044.0,115664.85325474002,0.9145370201999998,4292000000.0,0.001443834467582049,9,0,0
209,-1.6,-8.0,-1.5,17159816.726999998,0.003738929453535243,4045873875451.1,89455.00964369994,1.0083505864,4589500000.0,0.0013148071197377487,9,1,0
210,-1.6,-7.2,-1.5,22261476.916000005,0.004302566083494396,5559611898558.1,133783.25061562101,1.3095619784000003,5174000000.0,0.0013671528258175096,9,2,0
211,-1.6,-6.4,-1.5,28010870.329999994,0.005065714862103264,6355090104519.5,140554.48167910997,1.5323337360999985,5529500000.0,0.0013677169959636607,9,3,0
212,-1.6,-5.6,-1.5,33809109.106000006,0.006024431415894513,9883275459856.0,266282.93437051005,2.0121125130000004,5612000000.0,0.0016805600596021238,9,4,0
213,-1.6,-4.8,-1.5,53944861.24,0.008955733583464763,15876981226920.0,365677.91824510024,2.7820440830000006,6023500000.0,0.0019845237423660707,9,5,0
214,-1.6,-4.0,-1.5,77056164.14000003,0.012921298589754344,22746848626420.0,539298.9130307002,3.4899103788000003,5963500000.0,0.0023992783789125826,9,6,0
215,-1.6,-3.2,-1.5,210443569.3,0.03460673726360796,77197689490000.0,1932995.2197999996,7.54519345,6081000000.0,0.004334593565017174,9,7,0
216,-1.6,-2.4,-1.5,2029335009.0,0.3334705462164161,780558929500000.0,19467025.93,27.029830000000004,6085500000.0,0.013772971470465696,9,8,0
217,-1.6,-1.6,-1.5,2993596356.0,0.4918824114360828,1131718184000000.0,27974072.9,32.379486,6086000000.0,0.016582811771668395,9,9,0
218,-1.6,-0.8,-1.5,3033831167.7,0.4986983098052108,1139496742630000.0,27930862.95,31.8683542,6083500000.0,0.01664654074188175,9,10,0
219,-1.6,-0.0,-1.5,3060878677.6,0.5029376729543213,1160433361989000.0,28912711.795,32.959689299999994,6086000000.0,0.016791872255381403,9,11,0
220,-1.6,0.8,-1.5,3012510862.5,0.49499028302661846,1127221335050000.0,27830204.62,32.65147269999999,6086000000.0,0.016549833141700672,9,12,0
221,-1.6,1.6,-1.5,2979530860.0,0.48997382996217725,1115502170000000.0,27209407.7,31.375225999999998,6081000000.0,0.01647711515292094,9,13,0
222,-1.6,2.4,-1.5,2006973688.0,0.32976892671705554,753653453600000.0,18626607.65,26.229820900000007,6086000000.0,0.01353240424829701,9,14,0
223,-1.6,3.2,-1.5,230744647.2,0.037945181253083375,84454481570000.0,2163839.6874999995,8.165340020000002,6081000000.0,0.004533750108210402,9,15,0
224,-1.6,4.0,-1.5,84763010.25299996,0.014220788566898743,29154760941318.0,775871.7798053504,3.9220816248000014,5960500000.0,0.0027176485707049005,9,16,0
225,-1.6,4.8,-1.5,46738236.524,0.007838040671474089,11750324917174.0,289508.7611703999,2.439315959700002,5963000000.0,0.0017245721820285864,9,17,0
226,-1.6,5.6,-1.5,37491796.76299999,0.0065636899094887935,11405956090670.0,300552.66697420017,2.149695948299999,5712000000.0,0.0017737765086788039,9,18,0
227,-1.6,6.4,-1.5,27019319.012,0.004937289906258565,7154295715199.1,168253.27712704003,1.4645163281000002,5472500000.0,0.0014662867971166806,9,19,0
228,-1.6,7.2,-1.5,22181072.819000002,0.004237072171728749,4770680905031.0,124671.13867654999,1.2989845549999999,5235000000.0,0.001251684138799811,9,20,0
229,-1.6,8.0,-1.5,17791705.27,0.0037758287924448217,4264519099640.0,105068.844883,1.0099431159999996,4712000000.0,0.0013147736798005474,9,21,0
230,-1.6,8.8,-1.5,13502058.523200003,0.0029759882131805164,3372142412559.57,80000.0371474227,0.78467975043,4537000000.0,0.0012142424915093308,9,22,0
231,-0.8,-8.8,-1.5,13579578.879999999,0.0029421685364532553,2566411322880.0,60488.11717439998,0.8297695669000004,4615500000.0,0.001041275445610403,10,0,0
232,-0.8,-8.0,-1.5,19702111.658999994,0.004019198624847,5283265107991.5,141156.875769672,1.1636923688000003,4902000000.0,0.0014066924170852426,10,1,0
233,-0.8,-7.2,-1.5,21876614.0,0.004112532004887677,5392906057290.0,135118.36114500003,1.3140418329999999,5319500000.0,0.00130966995767524,10,2,0
234,-0.8,-6.4,-1.5,30322153.363,0.005500617390113379,8287738403012.2,194467.44925923005,1.6471422688000004,5512500000.0,0.001566717393996781,10,3,0
235,-0.8,-5.6,-1.5,37067665.43,0.006735901404688352,10931507359500.0,230640.44595599995,1.8567341899999996,5503000000.0,0.00180244392596128,10,4,0
236,-0.8,-4.8,-1.5,61630100.279999994,0.010331087131003268,20278780371500.0,506541.4440460002,3.2121965940000003,5965500000.0,0.002264619870726666,10,5,0
237,-0.8,-4.0,-1.5,89508281.00000001,0.014792312179804994,27416322059000.0,645760.9415000002,3.9270359700000017,6051000000.0,0.0025959641335227424,10,6,0
238,-0.8,-3.2,-1.5,231098088.4,0.03800330346982404,85638903370000.0,2120728.9180000005,8.027562499999998,6081000000.0,0.004565430940222303,10,7,0
239,-0.8,-2.4,-1.5,2033991020.0,0.33448298306199636,762938190000000.0,18953055.799999997,26.143054000000003,6081000000.0,0.013626701262795408,10,8,0
240,-0.8,-1.6,-1.5,2972503994.0,0.48821614420629056,1101855577800000.0,27324208.099999998,32.652091,6088500000.0,0.01635584535331197,10,9,0
241,-0.8,-0.8,-1.5,3076811542.9,0.5055556265034505,1154373203827000.0,28547417.131,32.705330299999986,6086000000.0,0.016747968392954424,10,10,0
242,-0.8,-0.0,-1.5,3050834498.1,0.5012872984061781,1149750289550000.0,28522670.821,32.3349959,6086000000.0,0.016714399630926337,10,11,0
243,-0.8,0.8,-1.5,3024386700.0,0.49735022200296003,1137582080000000.0,27982365.0,31.865371000000003,6081000000.0,0.01663938748020034,10,12,0
244,-0.8,1.6,-1.5,2955254070.0,0.4859815934879132,1121819770000000.0,27109855.800000004,31.195370999999994,6081000000.0,0.016523708239391574,10,13,0
245,-0.8,2.4,-1.5,2011311946.0,0.3306175632448426,755344871855000.0,18703625.341999993,25.992298700000006,6083500000.0,0.013553148401329006,10,14,0
246,-0.8,3.2,-1.5,235232026.32999998,0.038683115660253245,86527369864600.0,2132319.483817,8.068421769,6081000000.0,0.0045890520110581255,10,15,0
247,-0.8,4.0,-1.5,80289126.44,0.013331527843918637,25819442147480.0,640343.331406,3.5886655409999983,6022500000.0,0.0025311498921351035,10,16,0
248,-0.8,4.8,-1.5,55999349.85199999,0.009471348812177588,17803422343207.0,433233.73127011006,2.820133485599998,5912500000.0,0.0021409269139123967,10,17,0
249,-0.8,5.6,-1.5,40048855.67999999,0.007060177290436314,10470939976300.0,244197.61889100022,2.0550039629999994,5672500000.0,0.001711352916524569,10,18,0
250,-0.8,6.4,-1.5,29512334.529999997,0.005197206045610636,7781147591640.0,193254.19414900002,1.705300079,5678500000.0,0.0014737012328357524,10,19,0
251,-0.8,7.2,-1.5,21969143.210000012,0.004038445443014708,4233758717457.0,102287.97447996003,1.2758720349,5440000000.0,0.00113471135908588,10,20,0
252,-0.8,8.0,-1.5,20125850.569000002,0.004110252337179618,6504415527481.0,149596.57675017,1.1993782834999998,4896500000.0,0.0015625705400281187,10,21,0
253,-0.8,8.8,-1.5,14983719.940000001,0.003101898341786565,3124500576140.0,78993.5656418,0.961334734,4830500000.0,0.0010977905035353575,10,22,0
254,-0.0,-8.8,-1.5,12281187.749999998,0.002706001487275531,3232887043520.0,62012.12287489998,0.7165693890000002,4538500000.0,0.0011885136612849098,11,0,0
255,-0.0,-8.0,-1.5,20229633.619999997,0.0041586254743550205,5294491477090.0,122673.77894800002,1.2046280250000003,4864500000.0,0.0014190417407432773,11,1,0
256,-0.0,-7.2,-1.5,22049763.179999985,0.004030298515810635,4446785352410.0,100654.76870199999,1.2741720460000003,5471000000.0,0.001156318885593173,11,2,0
257,-0.0,-6.4,-1.5,28645788.35399999,0.005281303162610618,8698803859945.5,214866.620704184,1.6864547497999995,5424000000.0,0.0016312906213519236,11,3,0
258,-0.0,-5.6,-1.5,38033555.72,0.006716149694508211,9570371406220.0,217283.92170540008,1.9948575349999997,5663000000.0,0.0016388495393295005,11,4,0
259,-0.0,-4.8,-1.5,52930763.662,0.009013327145508726,13100250304878.0,323291.6611448,2.566570116600001,5872500000.0,0.0018490047133600824,11,5,0
260,-0.0,-4.0,-1.5,91006215.79999998,0.015275906974402011,26291659824270.0,648157.2289429,4.037817998,5957500000.0,0.0025820591950595664,11,6,0
261,-0.0,-3.2,-1.5,227543621.5,0.03741878334155566,81922143830000.0,1987689.178,7.840177590000001,6081000000.0,0.004465261351285063,11,7,0
262,-0.0,-2.4,-1.5,1992046032.0,0.32731614065067366,730954206000000.0,18137563.099999998,26.012239200000014,6086000000.0,0.01332705523562202,11,8,0
263,-0.0,-1.6,-1.5,2947151321.2000003,0.48425095649030564,1112761624659000.0,27389908.963500004,31.624837300000024,6086000000.0,0.016443342322220895,11,9,0
264,-0.0,-0.8,-1.5,3063067070.0,0.5037110787699391,1160751480000000.0,28547909.0,32.205937,6081000000.0,0.016807982441406737,11,10,0
265,-0.0,-0.0,-1.5,2998652539.0,0.49271320062438384,1124989231848000.0,27368910.239,31.676994699999995,6086000000.0,0.01653343926140017,11,11,0
266,-0.0,0.8,-1.5,2982863952.0,0.4901189536641472,1117314397700000.0,27818742.499999996,32.60141500000001,6086000000.0,0.016476946065943306,11,12,0
267,-0.0,1.6,-1.5,2936931493.0,0.48277003254705353,1101315541000000.0,27418781.3,32.05649000000001,6083500000.0,0.016365276473365917,11,13,0
268,-0.0,2.4,-1.5,2015910432.86,0.3313734581836114,765479688760300.0,18729146.704100005,25.87223813,6083500000.0,0.013643769967506103,11,14,0
269,-0.0,3.2,-1.5,217743446.0,0.035807177437921396,76973365680000.0,1846306.785000001,7.36547541,6081000000.0,0.004328291159626157,11,15,0
270,-0.0,4.0,-1.5,79186265.08,0.013230787816207184,21861185302370.0,534647.1472460002,3.4013076929999992,5985000000.0,0.002343656408465098,11,16,0
271,-0.0,4.8,-1.5,56996896.64000001,0.009610807965601553,15788936134210.0,389385.367535,2.822596999,5930500000.0,0.002010047733647204,11,17,0
272,-0.0,5.6,-1.5,42513631.53999999,0.007513233461164618,12977720920530.0,297847.97465299984,2.2255774730000017,5658500000.0,0.001909937450132106,11,18,0
273,-0.0,6.4,-1.5,32125996.499999996,0.005956428386020209,9791024715320.0,231289.9876015001,1.7508330829999998,5393500000.0,0.0017404623814529045,11,19,0
274,-0.0,7.2,-1.5,20476907.655999996,0.004074195713489852,3898538565399.8,93297.62128544,1.1709107719,5026000000.0,0.0011785545345774735,11,20,0
275,-0.0,8.0,-1.5,16993203.333,0.0035666288871864836,3311399131804.9,85852.049866063,1.0982185400200004,4764500000.0,0.0011458022869869965,11,21,0
276,-0.0,8.8,-1.5,15379955.200000003,0.003318937246439362,3890422752811.0,106838.2624323,0.9686558487,4634000000.0,0.0012769197983850478,11,22,0
277,0.8,-8.8,-1.5,14459854.320999999,0.003105972359789496,4564049558823.0,116377.14947574002,0.9321078171000002,4655500000.0,0.0013766707889442246,12,0,0
278,0.8,-8.0,-1.5,14712015.863,0.0031446010180613444,3255399336230.2,83917.63671315002,1.0538554648999996,4678500000.0,0.0011569557613953846,12,1,0
279,0.8,-7.2,-1.5,25470700.11300001,0.004794936015248496,6629342464103.0,173605.24258756998,1.5593383702999999,5312000000.0,0.0014541138524903313,12,2,0
280,0.8,-6.4,-1.5,27022206.965000007,0.0047971253266465485,6713560154777.8,159539.46350115092,1.5950665037,5633000000.0,0.0013799328126272545,12,3,0
281,0.8,-5.6,-1.5,40021435.95,0.007203282208423326,11529928252420.0,283032.8635770001,2.1230233680000006,5556000000.0,0.0018334636943687817,12,4,0
282,0.8,-4.8,-1.5,58922752.21,0.009887197283329138,18738937478700.0,512791.94653,3.1442540109999997,5959500000.0,0.0021791338400355496,12,5,0
283,0.8,-4.0,-1.5,82463111.52,0.013888524045473683,24747190556200.0,595155.1414530003,3.644598143999998,5937500000.0,0.0025135097445126526,12,6,0
284,0.8,-3.2,-1.5,234071061.2,0.03849219884887354,87817353780000.0,2105339.9815000007,7.778651570000002,6081000000.0,0.00462313315544351,12,7,0
285,0.8,-2.4,-1.5,2001593149.0,0.32901999654803976,754393582700000.0,18667616.9,26.269379000000004,6083500000.0,0.013544611274827595,12,8,0
286,0.8,-1.6,-1.5,2994013720.4,0.49199140915290446,1131399821480000.0,27798695.59,32.04590079999999,6085500000.0,0.016581841447420885,12,9,0
287,0.8,-0.8,-1.5,2981658157.0,0.4901221594476864,1127536977100000.0,27791032.400000002,31.880103,6083500000.0,0.016558952392433043,12,10,0
288,0.8,-0.0,-1.5,3053321010.0,0.502108371978293,1160122130000000.0,28839142.0,32.396946,6081000000.0,0.016803425312936184,12,11,0
289,0.8,0.8,-1.5,3055102680.0,0.502401361618155,1140910200000000.0,28004446.1,31.83077500000001,6081000000.0,0.016663709679788405,12,12,0
290,0.8,1.6,-1.5,2987635582.0,0.49090298751232336,1122084413000000.0,27843070.7,32.33016999999999,6086000000.0,0.016512080136036982,12,13,0
291,0.8,2.4,-1.5,2027387186.22,0.333259996091066,748128326585510.0,18451956.634199996,25.76946017000001,6083500000.0,0.013488249652212743,12,14,0
292,0.8,3.2,-1.5,218583999.2,0.035930631905975174,76902535988000.0,1863024.1739,7.56657309,6083500000.0,0.004324521403937213,12,15,0
293,0.8,4.0,-1.5,91375953.99000001,0.015158585598871933,29922615577200.0,765968.1356920002,4.382594536999997,6028000000.0,0.00272237393235219,12,16,0
294,0.8,4.8,-1.5,54790664.830000006,0.00920155593752624,14440347770684.9,337995.58350767504,2.6932305772,5954500000.0,0.0019145414523583032,12,17,0
295,0.8,5.6,-1.5,40508033.958,0.007118536852297689,11393590490802.4,270591.1786177301,2.1638932624,5690500000.0,0.001779512834021188,12,18,0
296,0.8,6.4,-1.5,24519975.632999998,0.004628156971121177,5442793563442.0,135830.57749774007,1.396780472999999,5298000000.0,0.0013210529569513433,12,19,0
297,0.8,7.2,-1.5,24017048.766,0.004599645459350761,5693894171806.0,139333.32028469996,1.4170830005000001,5221500000.0,0.001370978561613474,12,20,0
298,0.8,8.0,-1.5,19480355.560000006,0.003925512455415618,5984153025670.0,152430.65182050006,1.202180143,4962500000.0,0.0014788430257107023,12,21,0
299,0.8,8.8,-1.5,13422150.742,0.002912477105782793,3036239601965.0,79185.82201005002,0.8752605529000002,4608500000.0,0.0011343045661848642,12,22,0
300,1.6,-8.8,-1.5,13697234.671,0.0029750726913553432,3439822084469.0,85850.55357580003,0.8998608383000002,4604000000.0,0.0012085202376284038,13,0,0
301,1.6,-8.0,-1.5,17825954.900000002,0.0035524023316062183,4290390994440.0,114358.43414969998,1.1476176541999996,5018000000.0,0.001238337517276657,13,1,0
302,1.6,-7.2,-1.5,22937986.400000002,0.004192266544823175,6179708953270.0,172123.85334200002,1.4426475280000002,5471500000.0,0.0013630094238242716,13,2,0
303,1.6,-6.4,-1.5,26671415.247,0.004792276569400773,6928954901596.0,153612.2597768,1.4661224051000004,5565500000.0,0.0014188971976068524,13,3,0
304,1.6,-5.6,-1.5,36132302.629999995,0.0064424182276901125,8745694502890.0,243533.89742420003,2.00565162,5608500000.0,0.0015818732285669433,13,4,0
305,1.6,-4.8,-1.5,59312123.64,0.010440437183594437,19493564176180.0,479110.67526600027,3.0676888470000003,5681000000.0,0.0023315357803289083,13,5,0
